BaseId,NameId,Name,ModelCharaId,McType,McModel,McBase,McVariant,Scale
11881,9408,red chocobo,2132,2,1,9,2,1.2
11882,9650,905P-operated heavy artillery unit,2960,3,410,2,2,1
11883,9603,tamed panther,2842,3,617,1,2,1
11884,9664,energy,2809,3,273,1,28,1
11885,9651,pod,2933,3,675,1,2,4
11887,9422,peri,1666,3,287,1,2,2.5
11888,9423,Huma,2446,3,118,1,3,0.8
11889,9507,chicken knife,77,3,451,2,1,1
11892,9412,pyrobolus mater,1298,3,286,1,1,2.5
11893,9413,pyrobolus pater,1299,3,286,1,2,1.7
11894,9414,pyrobolus soror,100,3,26,1,1,3
11895,9415,pyrobolus frater,1308,3,26,1,6,2
11896,9416,wandering flame,1623,3,271,1,21,1.5
11897,108,,2488,3,489,2,1,0.6
11898,9492,"Aenc Thon, Lord of the Lengthsome Gait",2477,3,74,3,1,2.5
11899,9493,Nu Mou,2519,2,1037,1,1,1
11900,9494,Tupaq Amaro,2429,2,1036,2,1,1.2
11901,9495,Mustardseed,2648,3,27,1,6,0.8
11902,9496,Peaseblossom,1301,2,1009,10,1,1.5
11907,9656,heavy artillery unit,2959,3,410,2,1,1
11908,9664,energy,2809,3,273,1,28,1
11909,9657,barricade,2956,3,9994,1,1,2.5
11916,9426,Mark XIII-X magitek laborer,3019,3,489,1,5,1.2
11917,9409,Lyon the Beast King,3799,1,301,1,1,1.2
11919,9410,vermilion flame,1623,3,271,1,21,1.2
11937,108,,480,0,0,0,1,1
11938,9642,813P-operated aegis unit,2957,3,668,1,1,1.5
11939,9381,Construct 10,2541,3,489,1,2,0.9
11940,9588,imperial supply crate,488,4,2220,0,1,1.5
11941,9382,magitek laborer,2212,3,489,1,1,0.9
11942,9383,Mark XII-B magitek laborer,3019,3,489,1,5,1.2
11948,108,,2520,2,1038,1,1,0.6
11949,108,,2525,3,320,2,2,1.5
11950,108,,2519,2,1037,1,1,1
11951,108,,2519,2,1037,1,1,1
11952,108,,2429,2,1036,2,1,1.2
11953,9411,imperial pyromancer,480,0,0,0,1,1
11954,9403,monoceros,3026,3,168,1,13,1
11956,9674,Ilberd,480,0,0,0,1,1
11957,9675,Lucia,312,3,101,1,1,1
11958,9676,Magnai,835,3,72,1,3,1.2
11959,9677,Sadu,825,2,1009,9,1,1
11960,9678,Yugiri,480,0,0,0,1,1
11961,9412,pyrobolus mater,480,0,0,0,1,1
11962,9412,pyrobolus mater,480,0,0,0,1,1
11963,9409,Lyon the Beast King,3799,1,301,1,1,1.2
11964,9412,pyrobolus mater,1623,3,271,1,21,1.2
11965,9452,Dawon,2945,3,236,3,1,3
11966,9453,verdant plume,1957,3,93,1,7,1
11967,9454,scarlet plume,2999,3,93,1,8,1
11968,9455,tamed beetle,1316,3,290,1,1,2
11969,9456,tamed coeurl,65,3,17,1,1,1.5
11970,9457,tamed manticore,603,3,183,1,1,1.5
11971,9513,tamed carrion crow,2973,3,359,4,1,1
11972,9646,the Compound,2970,3,105,7,1,2.3
11973,9647,the Puppets,2970,3,105,7,1,2.3
11974,9644,Compound 2P,2964,3,674,1,1,1
11975,9645,Puppet 2P,3020,3,674,1,2,1
11976,9648,Compound pod,2972,3,675,2,1,6.8
11979,9140,flight unit,2842,3,617,1,2,1
11980,9436,Brionac,2925,3,662,1,1,1
11981,9437,lightsphere,3030,3,653,1,3,1
11982,9438,shadowsphere,789,3,156,1,20,1.5
11983,9419,eale,563,3,171,1,1,2.8
11984,9420,demonic eye,3004,3,156,1,31,2
11985,9421,demonic eye,511,3,156,1,5,1
11986,108,,480,0,0,0,1,1
11987,9439,4th Legion helldiver,2929,3,666,1,1,1.3
11988,9439,4th Legion helldiver,2929,3,666,1,1,1
11989,9439,4th Legion helldiver,2929,3,666,1,1,1
11990,9436,Brionac,480,0,0,0,1,1
11991,9440,tunnel armor,2581,3,367,3,1,1.3
11992,9710,halo of flame,480,0,0,0,1,1
11993,9441,castrum gate,2956,3,9994,1,1,2
11998,9429,4th Legion predator,1669,3,366,1,1,1
11999,9430,4th Legion armored weapon,1679,3,1,5,1,3.4
12003,9432,4th Legion colossus,253,3,76,1,1,2.5
12004,9652,light artillery unit,2962,3,491,2,1,1
12005,9655,YoRHa close-combat unit: spear,3002,1,201,1,1,1
12006,9653,YoRHa close-combat unit: martial,3002,1,201,1,1,1
12007,9654,YoRHa close-combat unit: blade,3002,1,201,1,1,1
12008,9967,4th Legion aquilifer,480,0,0,0,1,1
12011,9649,2B,2810,1,201,1,1,1.024
12012,9140,flight unit,2842,3,617,1,2,1
12024,9659,813P,3002,1,201,1,1,1
12025,9662,724P,3002,1,201,1,1,1
12026,9660,767P,3002,1,201,1,1,1
12027,9661,772P,3002,1,201,1,1,1
12028,9663,905P,3002,1,201,1,1,1
12029,9511,spectral berserker,2968,3,109,2,1,3
12030,9512,rubble,1268,3,274,1,3,1
12034,9418,magitek bartizan,476,3,9994,1,1,1
12036,9484,Ghun Gun,2518,2,1003,7,1,1
12039,9680,Albeleo's Canis Dirus,3025,3,128,2,2,0.7
12040,9433,Albeleo the Maleficent,3016,1,501,1,1,1
12041,9681,Albeleo's monstrosity,563,3,171,1,1,2
12042,9434,Albeleo's Hrodvitnir,248,3,71,1,1,0.9
12043,9486,Magnus,1496,3,56,3,1,1.2
12044,9595,reconnaissance slasher,1654,3,148,4,1,1.5
12050,2118,Livia sas Junius,545,1,601,1,1,1.1
12051,2160,Rhitahtyn sas Arvina,546,1,901,1,1,1.1
12052,2135,Nero tol Scaeva,544,1,501,1,1,1.1
12053,2136,Gaius van Baelsar,542,1,501,1,1,1.1
12054,9667,Terminus Est,1209,3,273,1,2,1
12058,3639,Ser Grinnaux,1250,2,1025,1,1,2.2
12059,3642,Ser Charibert,1250,2,1025,1,1,2.2
12060,3633,Ser Zephirin,1250,2,1025,1,1,2.2
12061,3632,King Thordan,1067,2,1024,1,1,3.8
12065,3458,Nidhogg,1531,3,285,3,1,2.7
12066,3458,Nidhogg,1647,3,285,3,2,2.7
12067,5576,Grynewaht,1823,1,901,1,1,1
12072,6039,Zenos yae Galvus,2555,3,403,3,2,1.15
12073,7537,specter of Zenos,2554,3,403,3,1,1.15
12074,6041,the Swell,1913,3,326,3,1,3
12075,6042,the Storm,1914,3,326,3,2,3
12076,6040,Ame-no-Habakiri,1915,3,326,4,1,3
12077,9673,dimensional tear,1208,3,273,1,1,1.5
12079,9533,water sprite,2708,3,67,2,1,1
12092,9669,corrupted creation,2684,3,591,1,8,1.5
12093,8826,shadow of the ancients,2713,1,501,1,1,2.5
12101,8826,shadow of the ancients,2765,1,501,1,1,2.5
12102,9670,creation magick,480,0,0,0,1,1
12103,9586,necrophagous hound,1276,3,71,2,1,0.9
12104,9587,necrophagous vodoriga,363,3,141,1,1,1.5
12110,9514,4th Legion sky armor,1366,3,308,1,1,1
12111,9432,4th Legion colossus,253,3,76,1,1,3.5
12112,9596,blooming snapweed,2675,3,589,1,1,1.5
12113,9787,stylish tentacle,1732,3,8,2,1,1
12114,9597,spirulina,1315,3,289,1,1,2
12117,9378,Daguza the Shrewd,2108,3,453,2,1,1.5
12120,9425,magitek bit,55,3,12,1,1,1.1
12121,9378,Daguza the Shrewd,2108,3,453,2,1,1.5
12122,9589,Daguza's henchman,10,2,1008,1,1,1
12123,9589,Daguza's henchman,1726,2,1012,5,1,1.2
12124,9589,Daguza's henchman,1812,2,1030,1,1,1.2
12125,9589,Daguza's henchman,11,2,1009,1,1,1
12126,9590,tamed peiste,136,3,34,2,1,1
12127,9591,tamed mada,1904,3,54,5,3,1.2
12128,9592,tamed lion,720,3,203,1,1,1
12129,9593,tamed cyclops,219,3,58,1,1,1
12130,9594,war Garula,1738,3,35,4,1,1
12131,9587,necrophagous vodoriga,103,3,26,1,4,7
12132,155,mitetrap,2961,3,49,8,1,2.3
12134,9606,shadow familiar,2625,3,382,2,1,1
12135,9604,aqueous familiar,1867,3,417,2,1,1
12144,9605,fire familiar,1737,3,352,5,1,1.5
12145,9598,nimrod escort,2876,3,645,1,1,1.5
12146,9599,armored weapon escort,1679,3,1,5,1,4.5
12147,9600,Gamma R-1,1940,3,1,5,2,4.5
12155,9603,tamed panther,68,3,17,1,4,1.25
12156,9602,tamed ziz,154,3,40,1,1,0.6
12159,9581,4th Legion sky armor,1030,3,230,1,2,0.5
12162,9582,vampire bat,98,3,25,1,1,2
12163,9582,vampire bat,98,3,25,1,1,2
12164,9582,vampire bat,98,3,25,1,1,2
12166,9582,vampire bat,98,3,25,1,1,2
12167,9582,vampire bat,98,3,25,1,1,2
12168,9582,vampire bat,98,3,25,1,1,2
12172,9559,4th Legion hexadrone,1404,3,276,1,1,0.8
12174,9639,armored weapon prototype,1679,3,1,5,1,4.5
12176,9566,4th Legion scraper,1404,3,276,1,1,0.8
12180,9850,aura sphere,1271,3,282,2,1,0.65
12181,9589,Daguza's henchman,1726,2,1012,5,1,1.2
12182,9589,Daguza's henchman,1812,2,1030,1,1,1.2
12183,9408,red chocobo,2132,2,1,9,2,1.2
12184,9407,Red Comet,2132,2,1,9,2,1.8
12185,9632,war primelephas,2076,3,246,4,1,1.5
12186,9601,magitek core,2751,5,0,0,1,1
12187,9629,magitek rearguard prototype,1496,3,56,3,1,2
12188,9630,magitek avenger prototype,1818,3,183,6,1,1
12189,9631,magitek colossus prototype,253,3,76,1,1,1.5
12192,9636,tamed drake,179,3,46,1,1,1.5
12193,9602,tamed ziz,154,3,40,1,1,0.6
12194,9635,white lion,1844,3,415,1,2,1
12196,9647,the Puppets,3014,3,681,1,1,1
12197,9647,the Puppets,3015,1,201,1,1,1
12200,9637,Feathered Rainbow,1530,3,118,2,4,2.4
12201,9604,aqueous familiar,1867,3,417,2,1,1
12204,9633,tamed bandersnatch,913,3,177,2,1,1
12206,9634,Cacus,2542,3,76,1,6,4
12207,9621,Diadem plantoid,1015,3,156,1,29,2
12208,7974,ball lightning,1015,3,156,1,29,2
12214,9457,tamed manticore,1749,3,183,1,2,1.25
12215,9636,tamed drake,179,3,46,1,1,1.5
12216,9602,tamed ziz,154,3,40,1,1,0.6
12219,9685,learned familiar,82,3,21,1,2,2
12220,9685,learned familiar,1088,3,247,1,2,1.8
12221,9685,learned familiar,1908,3,339,1,2,0.8
12222,9673,dimensional tear,1843,3,42,6,1,1
12223,9673,dimensional tear,177,3,45,1,2,2.5
12224,9615,Bombardier,106,3,27,1,5,1
12225,9617,767P-operated superior flight unit (B-eta),1072,3,5,2,3,1.2
12226,9690,phantom tiger,1949,3,392,1,2,1.5
12227,9588,imperial supply crate,656,3,135,1,2,4
12228,9588,imperial supply crate,48,3,9,1,1,3
12230,9640,leucrocota,1404,3,276,1,1,1
12231,9599,armored weapon escort,1679,3,1,5,1,3
12232,9636,tamed drake,179,3,46,1,1,1.5
12233,9602,tamed ziz,154,3,40,1,1,0.6
12234,9564,4th Legion scorpion,1808,3,410,1,1,1.5
12237,6945,archaeodemon,2093,3,49,6,1,1.5
12238,9425,magitek bit,55,3,12,1,1,1.1
12239,9378,Daguza the Shrewd,2108,3,453,2,1,1.5
12243,108,,476,3,9994,1,1,1.8
12245,9636,tamed drake,179,3,46,1,1,1.5
12246,9602,tamed ziz,154,3,40,1,1,0.6
12247,9585,tamed canis pugnax,1732,3,8,2,1,1
12248,9714,exoray,3066,3,569,1,2,1
12249,9715,relict werewood,1949,3,392,1,2,1
12250,9716,cave mantis,374,3,148,1,1,1
12251,9717,cave tarantula hawk,1416,3,11,2,3,1
12252,9718,spriggan stonebearer,108,3,28,1,2,2
12253,9719,spriggan quarrier,109,3,28,1,3,2
12254,9720,sonny of Ziggy,3067,3,316,2,1,1
12255,9721,cave pugil,861,3,134,1,3,1
12256,9722,cave gelatin,3068,3,336,2,2,1
12257,9723,cave opken,834,3,49,3,1,1
12258,9724,cave hropken,1040,3,49,3,2,1
12259,9725,lava phoebad,3069,3,396,2,3,0.7
12260,9726,molten phoebad,3069,3,396,2,3,2
12261,9727,relict licorice,204,3,55,1,4,1
12262,9728,relict flan,206,3,55,1,6,1
12263,9729,relict marshmallow,203,3,55,1,3,1
12264,9730,relict bavarois,205,3,55,1,5,1
12265,9731,relict pudding,201,3,55,1,1,1
12266,9732,relict slime,292,3,87,1,1,1
12267,9733,relict syrup,294,3,87,1,3,1
12268,9734,pyroduct Eldthurs,2372,3,54,7,1,1
12269,9665,4th Legion supply ship,930,3,230,1,1,0.6
12270,9734,pyroduct Eldthurs,480,0,0,0,1,1
12271,9735,mudman,480,0,0,0,1,1
12281,10099,Tiamat,1051,3,119,3,1,1
12282,9682,4th Legion colossus rubricatus,254,3,76,1,2,2.5
12283,9683,4th Legion Prometheus,2400,3,367,2,1,0.8
12284,9684,tamed garm,968,3,53,1,2,1
12285,9603,tamed panther,68,3,17,1,4,2.5
12286,9685,learned familiar,1631,3,183,4,2,1.5
12287,9686,blazing familiar,1664,3,260,1,2,3
12292,9916,viscous clot,292,3,87,1,1,1
12293,9439,4th Legion helldiver,2929,3,666,1,1,1
12294,8826,shadow of the ancients,2713,1,501,1,1,2.5
12295,8826,shadow of the ancients,2713,1,501,1,1,2.5
12296,541,striking dummy,2449,0,0,0,1,1
12297,9737,mud bubble,3074,3,222,1,2,4
12298,9688,Lacus Litore duplicarius,480,0,0,0,1,1
12299,9741,mother porxie,3054,3,637,2,1,6
12300,9735,mudman,3075,3,377,1,3,1.75
12301,9736,mudman's double,3075,3,377,1,3,1.75
12302,9737,mud bubble,3074,3,222,1,2,2
12303,9788,secret djinn,1923,3,423,1,1,2.9
12304,9789,secret rabbit's tail,1950,3,81,1,3,4.4
12305,9790,secret undine,1867,3,417,2,1,1.5
12306,9791,flawless bubble,2997,3,655,1,6,1.3
12307,9792,aqueous aether,385,3,153,1,5,1.4
12308,9795,secret porxie,2595,3,80,3,1,3
12309,9796,magicked broom,2813,3,624,1,1,6.25
12310,9793,secret pegasus,1472,3,263,1,2,2.5
12311,9794,thunderhead,1572,3,273,1,5,1
12312,9797,greedy pixie,2520,2,1038,1,1,2
12313,9799,secret morpho,1314,3,265,1,3,0.9
12314,9808,Daen Ose the Avaricious,2525,3,320,2,2,1.5
12315,9810,lingering snort,383,3,153,1,3,1
12316,9800,secret mandragora,2438,3,88,1,1,2.8
12317,9801,secret onion,757,3,88,2,1,2.8
12318,9802,secret egg,758,3,88,3,1,2.8
12319,9803,secret garlic,759,3,88,4,1,2.8
12320,9804,secret tomato,760,3,88,5,1,2.8
12321,9805,secret queen,761,3,88,6,1,2.8
12322,9806,secret korrigan,1046,3,88,1,2,9.5
12323,9807,secret keeper,2662,3,54,7,2,2.1
12324,9809,wriggling menace,2087,3,286,2,1,1.2
12325,9776,secret serpent,919,3,173,1,5,2.3
12326,9777,serpent hatchling,772,3,173,1,2,1.5
12327,9778,secret Cladoselache,2571,3,49,8,1,1.9
12328,9779,secret shark,1271,3,282,2,1,1
12329,9780,secret worm,239,3,68,1,2,2
12330,9781,bubble,390,3,156,1,2,1.5
12331,9782,secret swallow,2043,3,296,3,1,1
12332,9783,swallow hatchling,2148,3,296,3,1,0.5
12333,9784,secret basket,2558,3,49,7,1,1.8
12334,9785,secret echivore,2587,3,2,4,1,3.5
12335,9786,Fuath troublemaker,2722,3,320,2,3,6.5
12336,9808,Daen Ose the Avaricious,2525,3,320,2,2,1.5
12337,9787,stylish tentacle,871,3,205,3,1,0.6
12338,9808,Daen Ose the Avaricious,2525,3,320,2,2,1.5
12339,9774,Fuath trickster,2722,3,320,2,3,1.5
12340,9773,the Keeper of the Keys,2662,3,54,7,2,1.7
12341,9811,giant beaver,3156,3,8307,1,2,5
12342,9775,secret sweeper,1861,3,61,1,4,2.5
12343,9681,Albeleo's monstrosity,1436,3,177,1,2,2
12344,346,shallowscale Reaver,1436,3,177,1,2,1
12346,9696,the Emerald Weapon,2966,3,676,1,1,1.2
12347,9697,claw bit,3116,3,695,1,1,1
12348,9698,energy,2705,3,271,1,35,0.5
12349,9699,magnetic mine,3062,3,368,2,1,1.2
12350,9697,claw bit,3117,3,695,2,1,1
12352,9702,Black Wolf's image,542,1,501,1,1,1
12353,9696,the Emerald Weapon,2966,3,676,1,1,1.2
12354,9697,claw bit,3116,3,695,1,1,1
12355,9783,swallow hatchling,2705,3,271,1,35,0.5
12356,9699,magnetic mine,3062,3,368,2,1,1.2
12357,9697,claw bit,3117,3,695,2,1,1
12359,9702,Black Wolf's image,542,1,501,1,1,1
12360,9703,airborne image,3070,3,308,1,3,1
12362,9705,ceruleum sphere,3092,3,653,1,5,1
12363,9706,nitrosphere,3093,3,653,1,6,1
12364,9798,pixie double,2520,2,1038,1,1,2
12365,9798,pixie double,2520,2,1038,1,1,2
12366,9850,aura sphere,1436,3,177,1,2,1
12367,9812,fake Fuath,2490,3,8301,1,1,6.5
12368,9808,Daen Ose the Avaricious,906,3,9994,1,6,1
12369,9808,Daen Ose the Avaricious,907,3,9995,1,11,1
12370,9742,aeolian cave sprite,383,3,153,1,3,2
12371,9743,Puro Roggo the Unwashed,1211,3,89,1,2,1.2
12372,9744,Mero Roggo the Damp,3064,3,89,1,5,1.2
12373,9745,Buro Roggo the Tepid,3065,3,89,1,6,1.2
12374,9764,Cloud of Darkness,3022,3,684,1,1,3
12375,9765,Clone of Darkness,3087,3,684,1,2,3
12376,9766,hypercharged cloud,1009,3,156,1,28,1
12377,9767,stygian tendrils,1360,3,302,1,1,1
12378,9768,stygian arbor,480,0,0,0,1,1
12379,9764,Cloud of Darkness,3022,3,684,1,1,3
12380,9766,hypercharged cloud,1009,3,156,1,28,1
12381,9767,stygian tendrils,1360,3,302,1,1,1
12382,9765,Clone of Darkness,3087,3,684,1,2,3
12383,9768,stygian arbor,480,0,0,0,1,1
12384,9515,Bozjan korrigan,3048,3,120,4,1,2.1
12385,9769,Shadowkeeper,3119,3,120,4,2,2.1
12386,9769,Shadowkeeper,3023,3,120,4,1,2.1
12387,9769,Shadowkeeper,3118,3,120,4,2,2.1
12388,9769,Shadowkeeper,3023,3,120,4,1,1.5
12389,9769,Shadowkeeper,3094,3,272,1,22,1
12391,9771,shadefire,3048,3,120,4,1,2.1
12392,9769,Shadowkeeper,3119,3,120,4,2,2.1
12393,9769,Shadowkeeper,3023,3,120,4,1,2.1
12394,9769,Shadowkeeper,3118,3,120,4,2,2.1
12395,9769,Shadowkeeper,3023,3,120,4,1,1.5
12396,9769,Shadowkeeper,3094,3,272,1,22,1
12398,9770,flameshadow,789,3,156,1,20,1.5
12399,9771,shadefire,3126,3,653,1,9,1.3
12400,9707,Fatebreaker,3021,3,683,1,1,3.6
12401,9708,Fatebreaker's image,3021,3,683,1,1,3.6
12402,9853,trinity avowed,3021,3,683,1,1,3.6
12403,9709,Demi-Gukumatz,3024,3,420,3,2,0.54
12404,9710,halo of flame,3095,3,708,1,1,1
12405,9711,halo of levin,3096,3,708,1,2,1
12406,9708,Fatebreaker's image,480,0,0,0,1,1
12407,9707,Fatebreaker,3021,3,683,1,1,3.6
12408,9708,Fatebreaker's image,3021,3,683,1,1,3.6
12409,9842,aetherial burst,3021,3,683,1,1,3.6
12410,9709,Demi-Gukumatz,3024,3,420,3,2,0.54
12411,9710,halo of flame,3095,3,708,1,1,1
12412,9711,halo of levin,3096,3,708,1,2,1
12413,9712,portal of flame,3097,3,708,1,3,1
12414,9713,portal of levin,3098,3,708,1,4,1
12415,9738,nixie,3086,2,1033,3,1,8
12416,9739,unfinished nixie,3086,2,1033,3,1,4
12417,9740,icicle,764,3,204,1,1,1
12418,9808,Daen Ose the Avaricious,906,3,9994,1,6,1
12419,9619,Diadem golem,81,3,21,1,1,2
12420,9886,Diadem zoblyn,1039,3,45,1,4,2.5
12421,9887,Diadem ice golem,825,2,1009,9,1,1.2
12422,9888,Diadem ice bomb,864,3,26,1,5,4
12423,9889,Diadem beast,1293,3,42,5,1,0.8
12424,9890,Diadem icetrap,1035,3,9,1,4,3
12425,9891,Diadem melia,1036,3,27,1,3,1
12426,9892,proto-noctilucale,1034,3,5,2,2,1.2
12427,9893,Diadem bloated bulb,1378,3,135,1,3,4
12428,9894,Diadem werewood,1759,3,392,1,1,1.5
12429,9813,Eden's Promise,2967,3,677,1,1,0.13
12430,9813,Eden's Promise,3150,3,677,1,1,2
12431,9815,bomb boulder,2664,3,67,3,1,1
12432,9816,titanic bomb boulder,2664,3,67,3,1,2.5
12433,9817,lissom sculpture,2686,2,1016,4,1,2
12434,9818,chiseled sculpture,3060,3,127,5,1,3
12435,9819,beastly sculpture,3059,3,177,6,1,1
12436,9829,vision of Ryne,2720,1,201,1,1,1.5
12437,9830,vision of Gaia,2853,2,1041,1,1,1.5
12438,9826,treasured memory,476,3,9994,1,1,3.5
12439,9827,treasured memory,476,3,9994,1,1,3.5
12440,9828,treasured memory,476,3,9994,1,1,3.5
12441,9813,Eden's Promise,2967,3,677,1,1,0.13
12442,9814,Guardian of Eden,3151,3,677,1,1,2
12443,9815,bomb boulder,2664,3,67,3,1,1
12444,9821,ice pillar,764,3,204,1,1,2
12445,9818,chiseled sculpture,3060,3,127,5,1,3
12446,9819,beastly sculpture,3059,3,177,6,1,1
12447,9820,regal sculpture,3059,3,177,6,1,2
12448,9830,vision of Gaia,2853,2,1041,1,1,1
12449,9831,Mitron,547,1,101,1,1,1
12450,9832,Oracle of Darkness,3057,2,1049,1,1,3.2
12451,9747,bicolor golem,3071,3,21,1,10,2
12452,9748,ruins golem,81,3,21,1,1,2
12453,9746,grim reaper,1619,3,352,4,1,2
12454,9751,dahu,1681,3,183,5,1,2.3
12455,9752,marchosias,913,3,177,2,1,1
12456,9751,dahu,1681,3,183,5,1,2.3
12457,9752,marchosias,913,3,177,2,1,1
12458,9753,crowned marchosias,1226,3,177,2,2,1
12459,9754,stygimoloch warrior,3073,3,58,3,3,1
12460,9755,Bozjan phantom,1668,3,365,1,1,2
12461,9756,stuffy wraith,1745,3,334,1,3,2.2
12462,9755,Bozjan phantom,1668,3,365,1,1,2
12463,9756,stuffy wraith,1745,3,334,1,3,2.2
12464,9757,bloody wraith,1599,3,334,1,2,2
12465,9758,misty wraith,2153,3,334,1,4,2
12466,9759,stygimoloch lord,3072,3,58,3,2,1
12467,9760,stygimoloch monk,3073,3,58,3,3,1
12468,9761,ball of fire,783,3,156,1,14,1
12469,9935,Dyunbu the Accursed,785,3,156,1,16,1
12470,9763,ball of earth,2091,3,273,1,10,1
12472,9923,serial-jointed model,2420,3,73,2,1,2.7
12473,9750,Bozjan soldier,862,2,1015,2,1,1.6
12474,9838,queen's knight,3088,3,408,3,1,4
12475,9839,aetherial ward,3091,3,655,1,8,3
12476,9840,queen's warrior,3055,3,408,3,1,4
12477,9841,aetherial bolt,670,3,199,1,1,3
12478,9842,aetherial burst,670,3,199,1,1,6
12479,9843,queen's soldier,3085,2,1048,1,1,4
12480,9844,soldier avatar,3085,2,1048,1,1,4
12481,9849,queen's gunner,3085,2,1048,1,1,4
12482,9847,automatic turret,3178,3,7101,2,1,4
12483,9838,queen's knight,3088,3,408,3,1,4
12484,9839,aetherial ward,3091,3,655,1,8,3
12485,9851,aetherial sphere,1841,3,271,1,22,2.5
12486,9852,spiritual sphere,1506,3,271,1,17,1
12487,9840,queen's warrior,3055,3,408,3,1,4
12488,9841,aetherial bolt,670,3,199,1,1,3
12489,9842,aetherial burst,670,3,199,1,1,6
12490,9850,aura sphere,1198,3,271,1,4,1
12491,9843,queen's soldier,3085,2,1048,1,1,4
12492,9844,soldier avatar,3085,2,1048,1,1,4
12493,9845,raging flame,2942,3,653,1,1,1.5
12494,9846,immolating flame,2942,3,653,1,1,3
12495,9849,queen's gunner,3085,2,1048,1,1,4
12496,9847,automatic turret,3178,3,7101,2,1,4
12497,9848,gun turret,3177,3,7101,1,1,4
12498,108,,3326,3,8367,1,1,2
12499,108,,3316,3,8369,1,1,10
12500,9888,Diadem ice bomb,306,3,98,1,1,1.5
12501,9889,Diadem beast,484,5,0,0,1,1
12502,9890,Diadem icetrap,237,3,67,1,1,1
12503,9988,Hansel,249,3,72,1,1,1
12504,9989,Gretel,618,3,7004,1,2,1
12505,9877,O'Ghomoro golem,480,0,0,0,1,1
12506,9939,4th Legion satellite,480,0,0,0,1,1
12507,752,Kuplu Kopo,1433,3,272,1,4,1
12508,9853,trinity avowed,3027,3,689,1,1,1.7
12509,9855,spark arrow,3076,3,472,3,1,2
12510,9856,flame arrow,3077,3,472,3,2,2
12511,9857,frost arrow,3078,3,472,3,3,2
12512,9858,glacier arrow,3079,3,472,3,4,2
12513,9859,swirling orb,2090,3,272,1,11,1
12514,9860,tempestuous orb,3090,3,272,1,21,1
12515,9861,blazing orb,3170,3,653,1,8,2.25
12516,9862,roaring orb,3089,3,653,1,4,1.5
12517,9854,avowed avatar,3027,3,689,1,1,1.7
12518,9853,trinity avowed,3027,3,689,1,1,1.7
12519,9855,spark arrow,3076,3,472,3,1,2
12520,9856,flame arrow,3077,3,472,3,2,2
12521,9857,frost arrow,3078,3,472,3,3,2
12522,9858,glacier arrow,3079,3,472,3,4,2
12523,9859,swirling orb,2090,3,272,1,11,1
12524,9860,tempestuous orb,3090,3,272,1,21,1
12525,9861,blazing orb,3170,3,653,1,8,2.25
12526,9862,roaring orb,3089,3,653,1,4,1.5
12527,9854,avowed avatar,3027,3,689,1,1,1.7
12528,9796,magicked broom,2813,3,624,1,1,6.25
12529,9796,magicked broom,2813,3,624,1,1,6.25
12530,9796,magicked broom,2813,3,624,1,1,6.25
12531,9796,magicked broom,2813,3,624,1,1,6.25
12532,9796,magicked broom,2813,3,624,1,1,6.25
12533,9908,"Gogo, Master of Mimicry",3058,3,74,4,1,2
12534,9909,Imitation Gogo,3058,3,74,4,1,2
12535,9908,"Gogo, Master of Mimicry",3058,3,74,4,1,2
12536,10002,4th Legion Gamma,3058,3,74,4,1,2
12537,9910,maelstrom,635,3,9995,1,6,1
12539,9870,Angelo,2850,3,80,3,1,1
12540,9871,Admiral Bloefhiswyn,3148,1,1001,1,1,1
12544,9875,2nd Order pickman,5,2,1003,1,1,1.5
12545,9876,2nd Order alchemist,5,2,1003,1,1,1.5
12546,9874,2nd Order roundsman,5,2,1003,1,1,1.5
12547,9877,O'Ghomoro golem,81,3,21,1,1,1
12548,9878,Construct 2,1304,3,58,4,1,0.8
12549,316,bomb,100,3,26,1,1,3
12550,9879,grenade,101,3,26,1,2,6
12551,9881,2nd Order rocksplitter,5,2,1003,1,1,1.8
12552,9880,2nd Order Patriarch Za Da,5,2,1003,1,1,1.5
12553,108,,5,2,1003,1,1,1.5
12554,108,,480,0,0,0,1,1
12555,9863,the Queen,2963,2,1045,1,1,1.8
12556,9838,queen's knight,3088,3,408,3,1,4
12557,9840,queen's warrior,3055,3,408,3,1,4
12558,9841,aetherial bolt,670,3,199,1,1,3
12559,9842,aetherial burst,670,3,199,1,1,6
12560,9843,queen's soldier,3085,2,1048,1,1,4
12561,9844,soldier avatar,3085,2,1048,1,1,4
12562,9849,queen's gunner,3085,2,1048,1,1,4
12563,9847,automatic turret,3178,3,7101,2,1,3
12564,9863,the Queen,2963,2,1045,1,1,1.8
12565,9838,queen's knight,3088,3,408,3,1,4
12566,9938,4th Legion infantry,3091,3,655,1,8,3
12567,9851,aetherial sphere,1841,3,271,1,22,2.5
12568,9840,queen's warrior,3055,3,408,3,1,4
12569,9841,aetherial bolt,670,3,199,1,1,3
12570,9842,aetherial burst,670,3,199,1,1,6
12571,10037,Lunar Ravana,1198,3,271,1,4,1
12572,9843,queen's soldier,3085,2,1048,1,1,4
12573,9844,soldier avatar,3085,2,1048,1,1,4
12574,9849,queen's gunner,3085,2,1048,1,1,4
12575,9847,automatic turret,3178,3,7101,2,1,3
12576,10042,lunar nail,3177,3,7101,1,1,3
12577,187,marshlight,2128,3,191,1,2,2
12578,187,marshlight,2128,3,191,1,2,2
