Skel,McType,NumAnim,Names
m0897,monster,10,cbba_add_dmg_f cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp cbnm_01f_lp0 cbnm_id0
m0898,monster,10,cbba_add_dmg_f cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp cbnm_01f_lp0 cbnm_id0
m0899,monster,12,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0900,monster,10,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_a_1 cbbm_sp_a_2lp cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_2lp
m0901,monster,17,cbba_add_dmg_f cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_2lp cbbm_sp_g_1 cbbm_sp_g_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0902,monster,10,cbba_add_dmg_f cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0903,monster,3,cbbm_id0 cbbm_slide_02l_lp0 cbbm_slide_02r_lp0
m0904,monster,6,cbba_add_dmg_f cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_f_2lp
m0905,monster,19,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp cbbm_sp_g_1 cbbm_sp_g_2lp cbbm_sp_h_1 cbbm_sp_h_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0906,monster,11,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_a_1 cbbm_sp_a_2lp cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0907,monster,3,cbnm_01f_lp0 cbnm_02f_lp0 cbnm_id0
m0908,monster,1,cbbm_id0
m0909,monster,7,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbnm_01f_lp0 cbnm_id0
m0911,monster,2,cbnm_01f_lp0 cbnm_id0
m0912,monster,1,cbbm_id0
m0913,monster,1,cbbm_id0
m0914,monster,9,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp
m0915,monster,8,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp
m0916,monster,2,cbnm_02f_lp0 cbnm_id0
m0917,monster,3,cbnm_01f_lp0 cbnm_02f_lp0 cbnm_id0
m0918,monster,3,cbnm_01f_lp0 cbnm_02f_lp0 cbnm_id0
m0919,monster,0,
m0920,monster,23,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp cbbm_sp_g_1 cbbm_sp_g_2lp cbbm_sp_h_1 cbbm_sp_h_2lp cbbm_sp_i_1 cbbm_sp_i_2lp cbbm_sp_j_1 cbbm_sp_j_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0921,monster,7,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp
m0922,monster,12,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0923,monster,2,cbnm_02f_lp0 cbnm_id0
m0924,monster,2,cbnm_02f_lp0 cbnm_id0
m0925,monster,4,cbba_add_dmg_f cbbm_ded cbbm_dedpose cbbm_id0
m0926,monster,17,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp cbbm_sp_g_1 cbbm_sp_g_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0927,monster,5,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0
m0928,monster,11,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0929,monster,9,cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0930,monster,2,cbnm_02f_lp0 cbnm_id0
m0931,monster,2,cbnm_02f_lp0 cbnm_id0
m0932,monster,2,cbnm_02f_lp0 cbnm_id0
m0933,monster,17,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp cbbm_sp_g_1 cbbm_sp_g_2lp cbbm_sp_h_1 cbbm_sp_h_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0934,monster,21,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp cbbm_sp_g_1 cbbm_sp_g_2lp cbbm_sp_h_1 cbbm_sp_h_2lp cbbm_sp_i_1 cbbm_sp_i_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0935,monster,12,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0936,monster,0,
m0937,monster,9,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp
m0938,monster,0,
m0939,monster,0,
m0941,monster,6,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp
m0942,monster,9,cbba_add_dmg_f cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbnm_01f_lp0 cbnm_id0
m0943,monster,3,cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp
m0945,monster,13,cbbm_ded cbbm_dedpose cbbm_id0 cbbm_slide_02l_lp0 cbbm_slide_02r_lp0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbp_u_sp_a_1 cbbp_u_sp_a_2lp cbbp_u_sp_b_1 cbbp_u_sp_b_2lp cbbp_u_sp_c_1 cbbp_u_sp_c_2lp
m0946,monster,11,cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_a_short_1 cbbm_sp_a_short_2lp cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp
m0947,monster,10,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0948,monster,2,cbnm_02f_lp0 cbnm_id0
m0949,monster,3,cbnm_01f_lp0 cbnm_02f_lp0 cbnm_id0
m0950,monster,2,cbnm_02f_lp0 cbnm_id0
m0951,monster,7,cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp
m0952,monster,7,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp
m0953,monster,5,cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp
m0954,monster,6,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp
m0955,monster,7,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp
m0956,monster,7,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp
m0957,monster,7,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp
m0958,monster,1,cbnm_id0
m0960,monster,3,cbnm_01f_lp0 cbnm_02f_lp0 cbnm_id0
m0961,monster,7,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp
m0963,monster,2,cbbm_02f_lp0 cbbm_id0
m0964,monster,1,cbbm_id0
m0966,monster,16,cbfa_add_all cbfa_add_chest_normal_long cbfa_add_chest_normal_middle cbfa_add_chest_normal_short cbfa_add_chest_shout_long cbfa_add_chest_shout_middle cbfa_add_chest_shout_short cbfa_add_chest_whisper_long cbfa_add_chest_whisper_middle cbfa_add_chest_whisper_short cbnm_01f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_sprint_lp0 cbnm_trn_l_lp cbnm_trn_r_lp
m0967,monster,12,cbbm_id0 cbnm_01b_lp0 cbnm_01f_lp0 cbnm_01l_lp0 cbnm_01r_lp0 cbnm_02f_lp0 cbnm_02l_lp0 cbnm_02r_lp0 cbnm_id0 cbnm_jump_1 cbnm_jump_2 cbnm_jump_3
m0968,monster,2,cbnm_02f_lp0 cbnm_id0
m0969,monster,11,cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp
m0970,monster,8,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_show_sp_a_loop cbbm_show_sp_a_start cbbm_trn_l_lp cbbm_trn_r_lp
m0971,monster,5,cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp
m0972,monster,5,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0
m0973,monster,4,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0
m0974,monster,10,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_trn_l_lp cbbm_trn_r_lp cbnm_01f_lp0
m0975,monster,2,cbnm_02f_lp0 cbnm_id0
m0976,monster,2,cbnm_02f_lp0 cbnm_id0
m0977,monster,2,cbnm_02f_lp0 cbnm_id0
m0979,monster,1,cbbm_id0
m0980,monster,7,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_2lp cbbm_sp_c_2lp
m0981,monster,13,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp
m0982,monster,13,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_a_short2_1 cbbm_sp_a_short2_2lp cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_b_short2_1 cbbm_sp_b_short2_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m0983,monster,9,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp
m0984,monster,2,cbnm_02f_lp0 cbnm_id0
m0990,monster,12,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp
m0991,monster,2,cbnm_02f_lp0 cbnm_id0
m0992,monster,1,cbbm_id0
m0993,monster,1,cbbm_id0
m0994,monster,2,cbnm_02f_lp0 cbnm_id0
m0996,monster,1,cbnm_id0
m0997,monster,0,
m0998,monster,1,cbnm_id0
m0999,monster,1,cbbm_id0
m1000,monster,7,cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp
m1001,monster,17,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp cbbm_sp_g_1 cbbm_sp_g_2lp cbbm_sp_h_1 cbbm_sp_h_2lp
m1002,monster,14,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp cbbm_sp_e_1 cbbm_sp_e_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m1003,monster,1,cbbm_id0
m1004,monster,6,cbbm_02f_lp0 cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp
m1005,monster,11,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp cbbm_sp_d_1 cbbm_sp_d_2lp
m1007,monster,8,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_sp_c_1 cbbm_sp_c_2lp
m1009,monster,0,
m1016,monster,7,cbba_add_dmg_f cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_trn_l_lp cbbm_trn_r_lp
m1017,monster,8,cbba_add_dmg_f cbbm_ded cbbm_dedpose cbbm_id0 cbbm_sp_b_1 cbbm_sp_b_2lp cbbm_trn_l_lp cbbm_trn_r_lp
m1019,monster,5,cbbm_02f_lp0 cbbm_atk1 cbbm_ded cbbm_dedpose cbbm_id0
m1020,monster,1,cbbm_id0
m1031,monster,1,cbbm_id0
m7001,monster,7,cbba_add_dmg_f cbbm_02f_lp0 cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_id0 cbbm_sp_a_2lp
m7002,monster,15,cbba_add_dmg_f cbbm_02f_lp0 cbbm_atk1 cbbm_atk2 cbbm_atk3 cbbm_ded cbbm_dedpose cbbm_id0 cbbm_mgc_thm_1 cbbm_mgc_thm_2lp cbbm_mgc_thm_3 cbbm_sp_a_1 cbbm_sp_a_2lp cbbm_sp_b_2lp cbnm_01f_lp0
m7006,monster,8,cbba_add_dmg_f cbbm_02f_lp0 cbbm_atk1 cbbm_dedpose cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_mgc_thm_2lp
m7007,monster,9,cbba_add_dmg_f cbbm_02f_lp0 cbbm_atk1 cbbm_dedpose cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_id0 cbbm_mgc_thm_3
m7008,monster,10,cbba_add_dmg_f cbbm_02f_lp0 cbbm_atk1 cbbm_dedpose cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_id0 cbbm_mgc_thm_2lp cbbm_mgc_thm_3
m7101,monster,6,cbba_add_dmg_f cbbm_dedpose cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_id0
m7102,monster,6,cbbm_02f_lp0 cbbm_dedpose cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_id0
m7103,monster,5,cbbm_ded cbbm_dedpose cbbm_id0 cbnm_ded cbnm_dedpose
m7104,monster,4,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0
m7105,monster,6,cbbm_02f_lp0 cbbm_dedpose cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_id0
m7106,monster,6,cbbm_02f_lp0 cbbm_dedpose cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_id0
m7107,monster,3,cbbm_ded cbbm_dedpose cbbm_id0
m7108,monster,5,cbbm_dedpose cbbm_ft_ded_1 cbbm_ft_ded_2lp cbbm_ft_ded_3 cbbm_id0
m7109,monster,3,cbbm_ded cbbm_dedpose cbbm_id0
m7110,monster,4,cbbm_02f_lp0 cbbm_ded cbbm_dedpose cbbm_id0
m7111,monster,5,cbbm_ded cbbm_dedpose cbbm_id0 cbnm_ded cbnm_dedpose
m8001,monster,4,cbbm_02f_lp0 cbfa_add_all cbnm_id0 cbnm_idact1
m8002,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8003,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8004,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8005,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8006,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8007,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8008,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8009,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8010,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8011,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8012,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8013,monster,6,cbbm_02f_lp0 cbnm_01f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2 cbnm_idact3
m8015,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8016,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8017,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8018,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8019,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8020,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8021,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8022,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8023,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8024,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8025,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8026,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8027,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8028,monster,5,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2 cbnm_idact3
m8029,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8030,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8031,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8032,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8033,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8034,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8035,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8036,monster,4,cbfa_add_all cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8037,monster,5,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2 cbnm_idact3
m8038,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8039,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8040,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8041,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8042,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8043,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8044,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8045,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8046,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8047,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8048,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8049,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8050,monster,6,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2 cbnm_idact3
m8051,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8052,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8053,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8054,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8055,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8056,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8057,monster,2,cbnm_id0 cbnm_idact1
m8058,monster,2,cbnm_id0 cbnm_idact1
m8059,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8060,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8061,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8062,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8063,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8064,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8065,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8066,monster,5,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2 cbnm_idact3
m8067,monster,4,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8068,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8069,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8070,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8071,monster,4,cbbm_02f_lp0 cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8072,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8073,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8074,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8075,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8076,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8077,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8078,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8079,monster,5,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2 cbnm_idact3
m8080,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8081,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8082,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8083,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8084,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8085,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8086,monster,4,cbbm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8087,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8089,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8091,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8092,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8093,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8094,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8095,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8096,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8097,monster,5,cbbm_02f_lp0 cbfa_add_all cbnm_id0 cbnm_idact1 cbnm_idact2
m8098,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8099,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8100,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8101,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8102,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8103,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8104,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8105,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8106,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8107,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8108,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8109,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8110,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
m8111,monster,3,cbbm_02f_lp0 cbnm_id0 cbnm_idact1
m8112,monster,3,cbnm_02f_lp0 cbnm_id0 cbnm_idact1
m8113,monster,4,cbnm_02f_lp0 cbnm_id0 cbnm_idact1 cbnm_idact2
